version,doi,B_COUNTRY,B_COUNTRY_ALPHA,C_COW_NUM,C_COW_ALPHA,A_YEAR,D_INTERVIEW,J_INTDATE,FW_END,FW_START,K_TIME_START,K_TIME_END,K_DURATION,Q_MODE,N_REGION_ISO,N_REGION_WVS,N_TOWN,G_TOWNSIZE,G_TOWNSIZE2,H_SETTLEMENT,H_URBRURAL,I_PSU,O1_LONGITUDE,O2_LATITUDE,S_INTLANGUAGE,LNGE_ISO,E_RESPINT,F_INTPRIVACY,E1_LITERACY,W_WEIGHT,S018,PWGHT,Y001,Y002,Y003,SACSECVAL,SACSECVALB,RESEMAVAL,RESEMAVALB,I_AUTHORITY,I_NATIONALISM,I_DEVOUT,DEFIANCE,I_RELIGIMP,I_RELIGBEL,I_RELIGPRAC,DISBELIEF,I_NORM1,I_NORM2,I_NORM3,RELATIVISM,I_TRUSTARMY,I_TRUSTPOLICE,I_TRUSTCOURTS,SCEPTICISM,I_INDEP,I_IMAGIN,I_NONOBED,AUTONOMY,I_WOMJOB,I_WOMPOL,I_WOMEDU,EQUALITY,I_HOMOLIB,I_ABORTLIB,I_DIVORLIB,CHOICE,I_VOICE1,I_VOICE2,I_VOI2_00,VOICE,SECVALWGT,WEIGHT1A,WEIGHT1B,WEIGHT2A,WEIGHT2B,WEIGHT3A,WEIGHT3B,WEIGHT4A,WEIGHT4B,RESEMAVALBWGT,RESEMAVALWGT,SECVALBWGT,Y001_1,Y001_2,Y001_3,Y001_4,Y001_5
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071023,20200326,202004,202003,19.54,22.25,151,2,364010,364010,364004,8,5,2,1,11512,48.69,31.31,3490,fa,1,1,1,1,0.6671114,3.81588,1,1,1,0.0825,0.055,0.286204,0.239074,0,0,0.33,0.11,0,0,0,0,0,0,0,0,0,0.33,0.33,0.22,1,0,1,0.666667,0,0.33,0.66,0.33,0,0,0.444444,0.148148,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071029,20200327,202004,202003,14.24,16.22,118,2,364010,364010,364004,8,5,2,1,11512,48.65,31.33,3490,fa,1,1,1,1,0.6671114,3.81588,3,2,0,0.721667,0.666667,0.508009,0.516852,1,1,0,0.666667,0,1,1,0.666667,1,1,1,1,0,1,0.66,0.553333,1,0,0,0.333333,1,0.66,0.33,0.663333,0,0.444444,0.666667,0.37037,0.33,1,0.665,0.665,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071110,20200328,202004,202003,17.05,18.32,87,2,364010,364010,364004,8,5,2,1,11512,48.65,31.33,3490,fa,1,2,1,1,0.6671114,3.81588,1,1,0,0.221111,0.277222,0.205463,0.244259,1,0,0.33,0.443333,0,0,0.333333,0.111111,0,0,0,0,0.33,0.33,0.33,0.33,0,0,1,0.333333,0.25,0.33,0.33,0.303333,0,0,0.555556,0.185185,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071249,20200325,202004,202003,15.24,16.43,79,2,364010,364010,364004,8,5,2,1,11512,48.69,31.31,3490,fa,1,1,1,1,0.6671114,3.81588,5,3,2,0.305278,0.222222,0.725741,0.451481,1,0,0,0.333333,0,0,0.333333,0.111111,0,0,0,0,0.33,1,1,0.776667,1,1,1,1,0.5,0.66,0.66,0.606667,0,0.444444,0.444444,0.296296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071275,20200326,202004,202003,21.57,23.33,96,2,364010,364010,364004,8,5,2,1,11512,48.69,31.31,3490,fa,2,2,1,1,0.6671114,3.81588,3,2,1,0.401667,0.083333,0.316857,0.25954700000000003,0,0,0,0,0,0,0.5,0.166667,1,1,1,1,0.33,0.66,0.33,0.44,0,0,1,0.333333,0.25,NA,0.66,0.44502,0,0,0.222222,0.074074,0.33,0.5,0.415,0.415,1,1,1,1,0.66,1,1,1,1,0.83,0.915,1,1,0,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071291,20200328,202004,202003,18.33,19.45,73,2,364010,364010,364004,8,5,2,1,11512,48.65,31.33,3490,fa,1,1,1,1,0.6671114,3.81588,0,1,1,0.318333,0.25,0.222222,0.111111,1,0,0,0.333333,0,0,0.5,0.166667,1,0,0,0.333333,0.33,0.33,0.66,0.44,0,1,1,0.666667,0,0,0,0,0,0.111111,0.555556,0.222222,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071319,20200325,202004,202003,22.03,23.49,106,2,364010,364010,364004,8,5,2,1,11512,48.69,31.31,3490,fa,1,2,1,1,0.6671114,3.81588,3,2,0,0.10825,0.0515,0.270417,0,NA,0,0,0.103,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0.33,1,0,1,0.666667,0,0,0,0,0,0,0,0,0.33,0.5,0.415,0.415,0.915,0.66,1,1,1,1,1,1,1,1,1,0.83,1,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071376,20200327,202004,202003,18.45,20.18,93,2,364010,364010,364004,8,5,2,1,11512,48.65,31.33,3490,fa,1,1,1,1,0.6671114,3.81588,0,1,0,0.540833,0.638333,0.166667,0.166667,0.5,0.33,0,0.276667,1,1,1,1,0,1,1,0.666667,0,0.33,0.33,0.22,0,0,1,0.333333,0,0,0,0,0.111111,0.444444,0.444444,0.333333,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071610,20200328,202004,202003,22.17,23.33,76,2,364010,364010,364004,8,5,2,1,11512,48.65,31.33,3490,fa,2,2,1,1,0.6671114,3.81588,2,2,0,0.222205,0.05,0.265787,0.449074,0,NA,0,0.077,0,0,NA,0.023,0,0,0,0,NA,0.66,1,0.78882,0,0,0,0,0.25,1,1,0.75,0,0,0.444444,0.148148,0.33,0,0.165,0.165,0.745,0.66,1,0.66,1,1,1,0.66,1,1,1,0.66,0,0,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071641,20200325,202004,202003,18.51,21.11,140,2,364010,364010,364004,8,5,2,1,11512,48.69,31.31,3490,fa,1,2,1,1,0.6671114,3.81588,0,1,-2,0.013889,0.027778,0.103333,0.206667,0,0,0,0,0,0,0.166667,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.33,0.66,0.413333,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071929,20200328,202004,202003,15.42,17.12,90,2,364010,364010,364004,8,5,2,1,11512,48.65,31.33,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,2,0.443333,0.221667,0.519861,0.457222,0.5,0,0.33,0.276667,0,0,0.5,0.166667,1,1,1,1,0,0.33,0.66,0.33,1,1,1,1,0.75,0,0.66,0.47,0,1,0.333333,0.444444,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072074,20200326,202004,202003,18.25,20.03,98,2,364010,364010,364004,8,5,2,1,11512,48.69,31.31,3490,fa,1,1,1,1,0.6671114,3.81588,4,2,0,0.11,0,0.334398,0.29463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.66,0.44,0,0,1,0.333333,0,0.66,0.33,0.33,0,0.333333,0.444444,0.259259,0.33,0.5,0.415,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072104,20200327,202004,202003,16.49,17.57,69,2,364010,364010,364004,8,5,2,1,11512,48.65,31.33,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,1,0.193889,0.111111,0.478333,0.5,0.5,0,0,0.166667,0,0,0.166667,0.055556,1,0,0,0.333333,0.33,0.33,0,0.22,0,0,1,0.333333,1,1,1,1,0,0,0,0,0.66,0.5,0.58,0.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072189,20200326,202004,202003,16.37,18.2,103,2,364010,364010,364004,8,5,2,1,11512,48.69,31.31,3490,fa,2,2,1,1,0.6671114,3.81588,3,3,2,0.19925,0.121833,0.557037,0.280741,0,NA,0,0.077,0,0,0.5,0.166667,0,0,1,0.333333,0,0.33,0.33,0.22,1,0,1,0.666667,0.25,0.33,0.66,0.413333,0,0,0.444444,0.148148,1,1,1,1,0.915,0.66,1,1,1,1,1,1,1,1,1,0.83,1,1,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072312,20200326,202004,202003,14.52,16.17,85,2,364010,364010,364004,8,5,2,1,11512,48.69,31.31,3490,fa,3,1,1,1,0.6671114,3.81588,2,2,0,0.379144,0.305,0.165833,0,1,0,0.33,0.443333,0,0,0.5,0.166667,1,1,0,0.666667,NA,0.33,0,0.23991,0,0,1,0.333333,0,0,0,0,0,0,0,0,0.66,0,0.33,0.33,0.915,1,1,1,1,1,1,0.66,1,1,1,1,0,1,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072325,20200325,202004,202003,16.34,18.24,109,2,364010,364010,364004,8,5,2,1,11512,48.69,31.31,3490,fa,2,1,1,1,0.6671114,3.81588,3,2,1,0.179167,0.138333,0.47875,0.416667,0,0,0.33,0.11,0,0,0.5,0.166667,0,0,0,0,0.33,0.33,0.66,0.44,1,0,1,0.666667,0.5,1,1,0.833333,0,0,0,0,0.33,0.5,0.415,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072349,20200325,202004,202003,20.53,22.2,87,2,364010,364010,364004,8,5,2,1,11512,48.69,31.31,3490,fa,3,1,1,1,0.6671114,3.81588,0,1,-2,0.375,0.25,0.204907,0.409815,1,0,0,0.333333,0,0,0.5,0.166667,1,1,1,1,0,0,0,0,0,0,0,0,0.25,0.66,0.66,0.523333,0,0.444444,0.444444,0.296296,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072607,20200328,202004,202003,19.47,20.49,62,2,364010,364010,364004,8,5,2,1,11512,48.65,31.33,3490,fa,2,1,1,1,0.6671114,3.81588,3,3,-1,0.110278,0.110556,0.305,0.11,0,0,0.33,0.11,0,0,0.333333,0.111111,0,0,0,0,0,0.33,0.33,0.22,0,0,0,0,0,0.33,0.33,0.22,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072612,20200327,202004,202003,10.04,12.44,161,2,364010,364010,364004,8,5,2,1,11512,48.65,31.33,3490,fa,1,2,1,1,0.6671114,3.81588,0,1,-1,0.151667,0.193333,0.3125,0.458333,0,0.33,0,0.11,0.33,0,0.5,0.276667,0,0,0,0,0,0.33,0.33,0.22,0,0,1,0.333333,0.75,1,1,0.916667,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072710,20200327,202004,202003,12.27,14.17,110,2,364010,364010,364004,8,5,2,1,11512,48.65,31.33,3490,fa,1,1,1,1,0.6671114,3.81588,3,2,1,0.498056,0.497778,0.41338,0.410926,1,0.66,0.33,0.663333,0.33,0,0.666667,0.332222,1,0,1,0.666667,0.33,0.33,0.33,0.33,0,1,1,0.666667,0.25,0.33,0.33,0.303333,0.444444,0.444444,0.666667,0.518519,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071004,20200324,202004,202003,20.15,22.1,116,2,364010,364010,364005,7,4,3,1,11507,48.35,32.45,3490,fa,1,2,1,1,0.6671114,3.81588,2,1,0,0.184444,0.221667,0.229167,0,0,0,0.33,0.11,0,0,1,0.333333,0,NA,NA,NA,0,0.33,0,0.11,0,1,1,0.666667,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0.915,1,1,1,1,0.66,1,1,1,1,1,1,1,0,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071046,20200325,202004,202003,20.33,22.09,97,2,364010,364010,364005,7,4,3,1,11507,48.35,32.45,3490,fa,2,2,1,1,0.6671114,3.81588,3,3,0,0.124167,0.138333,0.339167,0.261667,0,0,0.33,0.11,0,0,0.5,0.166667,0,0,0,0,0,0.33,0.33,0.22,0,0,1,0.333333,0.25,0.66,0.66,0.523333,0,0,0,0,1,0,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071084,20200324,202004,202003,22.22,23.34,72,2,364010,364010,364005,7,4,3,1,11507,48.35,32.45,3490,fa,1,2,1,1,0.6671114,3.81588,3,2,0,0.068889,0.137778,0.3875,0.151667,0,0,0.33,0.11,0.33,0,0.166667,0.165556,0,0,0,0,0,0,0,0,0,1,1,0.666667,0.25,0,0.66,0.303333,0,0,0,0,0.66,0.5,0.58,0.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071627,20200325,202004,202003,19.03,20.09,66,2,364010,364010,364005,7,4,3,1,11507,48.35,32.45,3490,fa,2,2,1,1,0.6671114,3.81588,3,2,2,0.151667,0.138333,0.4775,0.165,0,0,0.33,0.11,0,0,0.5,0.166667,0,0,0,0,0.33,0.33,0.33,0.33,1,1,1,1,0,0.33,0.66,0.33,0,0,0,0,0.66,0.5,0.58,0.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071753,20200325,202004,202003,21.59,23.42,103,2,364010,364010,364005,7,4,3,1,11507,48.35,32.45,3490,fa,2,1,1,1,0.6671114,3.81588,1,1,0,0.43,0.471667,0.21213,0.424259,0.5,0,0.33,0.276667,0,1,1,0.666667,1,1,0,0.666667,0,0,0.33,0.11,0,0,0,0,0,0.66,0.33,0.33,0.333333,0.777778,0.444444,0.518519,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071845,20200324,202004,202003,18.31,20.49,139,2,364010,364010,364005,7,4,3,1,11507,48.35,32.45,3490,fa,2,1,1,1,0.6671114,3.81588,4,3,0,0.179444,0.138889,0.617778,0.568889,0.5,0,0,0.166667,0,0,0.333333,0.111111,0,0,0,0,0.66,0.33,0.33,0.44,0,0,1,0.333333,0.75,0.33,1,0.693333,0,0.555556,0.777778,0.444444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072370,20200325,202004,202003,17.25,18.31,65,2,364010,364010,364005,7,4,3,1,11507,48.35,32.45,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,0,0.318056,0.471111,0.392685,0.62037,0.5,0,0.33,0.276667,0.33,1,0.666667,0.665556,0,0,0,0,0.33,0.33,0.33,0.33,0,0,0,0,0.5,1,1,0.833333,0.444444,0.111111,0.666667,0.407407,0.66,0,0.33,0.33,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072377,20200324,202004,202003,15.15,17.36,141,2,364010,364010,364005,7,4,3,1,11507,48.35,32.45,3490,fa,1,2,1,1,0.6671114,3.81588,1,1,-1,0.318333,0.193333,0.286204,0.280741,0,0,0.33,0.11,0.33,0,0.5,0.276667,1,0,0,0.333333,0,0.66,1,0.553333,1,0,0,0.333333,0.25,0.66,0.33,0.413333,0,0,0.444444,0.148148,0,0.5,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072727,20200325,202004,202003,16,17.19,79,2,364010,364010,364005,7,4,3,1,11507,48.35,32.45,3490,fa,2,1,1,1,0.6671114,3.81588,1,1,0,0.206944,0.138889,0.138333,0.11,0.5,0,0,0.166667,0,0,0.333333,0.111111,0,0,0,0,0.33,0.66,0.66,0.55,0,0,1,0.333333,0,0.33,0.33,0.22,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072845,20200324,202004,202003,17.07,18.38,91,2,364010,364010,364005,7,4,3,1,11507,48.35,32.45,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,2,0.110278,0.110556,0.364491,0.313148,0,0,0,0,0.33,0,0.333333,0.221111,0,0,0,0,0,0.33,0.33,0.22,1,0,1,0.666667,0,0.33,0.66,0.33,0,0.444444,0.444444,0.296296,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071191,20200410,202004,202003,18.5,20.18,88,2,364022,364021,364006,8,5,2,1,13449,49.7,34.1,3490,fa,1,1,1,1,0.6671114,3.81588,3,2,-1,0.069167,0.138333,0.314338,0.17201,0,0,0.33,0.11,0,0,0.5,0.166667,0,0,0,0,0,0,0,0,0,0,1,0.333333,0,NA,0.66,0.34402,0,0,0,0,0.66,0.5,0.58,0.58,1,1,1,1,0.66,1,1,1,1,0.83,0.915,1,1,1,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071357,20200410,202004,202003,14.56,16.4,103,2,364022,364021,364006,8,5,2,1,13449,49.7,34.1,3490,fa,1,1,1,1,0.6671114,3.81588,3,3,1,0.166111,0.110556,0.450556,0.317778,0,0.33,0,0.11,0,0,0.333333,0.111111,1,0,0,0.333333,0,0,0.33,0.11,1,0,1,0.666667,0.25,0.33,0.66,0.413333,0,0.222222,0.444444,0.222222,1,0,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071431,20200410,202004,202003,11.32,13.27,115,2,364022,364021,364006,8,5,2,1,13449,49.7,34.1,3490,fa,2,1,2,1,0.6671114,3.81588,-2,2,1,0.193889,0.221111,0.393102,0.37037,0,0,0.33,0.11,0.33,0,0.666667,0.332222,0,1,0,0.333333,0,0,0,0,1,0,1,0.666667,0,0,0,0,1,0.666667,0.555556,0.740741,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,-2
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071444,20200410,202004,202003,16.44,18.49,124,2,364022,364021,364006,8,5,2,1,13449,49.7,34.1,3490,fa,1,1,1,1,0.6671114,3.81588,1,1,2,0.429167,0.248333,0.261019,0.188704,0,0.33,0.33,0.22,0.33,0,0.5,0.276667,1,1,1,1,0,0,0.66,0.22,1,0,1,0.666667,0.25,0.33,0.33,0.303333,0,0,0.222222,0.074074,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071510,20200409,202004,202003,21.57,23.44,107,2,364022,364021,364006,8,5,2,1,13449,49.7,34.1,3490,fa,1,1,1,1,0.6671114,3.81588,3,3,0,0.498889,0.332778,0.453704,0.240741,1,0,0.33,0.443333,0,0,0.666667,0.222222,1,1,0,0.666667,1,0.33,0.66,0.663333,0,1,0,0.333333,0,0,0,0,0,1,0.444444,0.481481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071519,20200410,202004,202003,10.15,11.55,100,2,364022,364021,364006,8,5,2,1,13449,49.7,34.1,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,0,0.484167,0.415,0.375787,0.502407,0,0.33,0.33,0.22,0.33,1,0.5,0.61,1,0,1,0.666667,0.33,0.66,0.33,0.44,0,0,1,0.333333,0.25,0.66,0.66,0.523333,0.222222,0.444444,0.777778,0.481481,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071762,20200409,202004,202003,20.24,22.01,98,2,364022,364021,364006,8,5,2,1,13449,49.7,34.1,3490,fa,2,2,1,1,0.6671114,3.81588,5,3,-1,0.43,0.25,0.1875,0,1,0,0,0.333333,0,0,0.5,0.166667,1,0,1,0.666667,0,1,0.66,0.553333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072094,20200409,202004,202003,16.57,19.45,168,2,364022,364021,364006,8,5,2,1,13449,49.7,34.1,3490,fa,2,2,1,1,0.6671114,3.81588,3,2,1,0.525833,0.886667,0.732407,0.841481,1,0.66,0.66,0.773333,1,1,1,1,0,0,0,0,0.66,0,0.33,0.33,1,0,1,0.666667,0.5,0.66,1,0.72,0.888889,1,1,0.962963,0.66,0.5,0.58,0.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072258,20200409,202004,202003,19,20.27,87,2,364022,364021,364006,8,5,2,1,13449,49.7,34.1,3490,fa,2,1,1,1,0.6671114,3.81588,4,3,0,0.143042,0.231083,0.388333,0.235,0.5,0,0,0.166667,0,NA,0.5,0.2955,0,0,0,0,0,0,0.33,0.11,0,0,1,0.333333,0.75,0.66,0,0.47,0,0,0,0,1,0.5,0.75,0.75,0.915,1,1,0.66,1,1,1,1,1,1,1,0.83,1,1,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364072807,20200409,202004,202003,15.38,17.18,100,2,364022,364021,364006,8,5,2,1,13449,49.7,34.1,3490,fa,2,2,1,1,0.6671114,3.81588,4,3,1,0.276667,0.11,0.539074,0.203148,0,0.33,0.33,0.22,0,0,0,0,0,0,0,0,1,0.66,1,0.886667,1,1,1,1,0,0,0.33,0.11,0,0.111111,0.777778,0.296296,1,0.5,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071236,20200403,202004,202003,13.16,14.24,68,2,364003,364026,364007,8,5,2,1,10365,48.3,38.25,3490,fa,1,2,1,1,0.6671114,3.81588,0,1,0,0.110278,0.110556,0.2425,0.318333,0,0,0.33,0.11,0,0,0.333333,0.111111,0,0,0,0,0,0,0.66,0.22,0,0,1,0.333333,0.25,0.66,1,0.636667,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071549,20200403,202004,202003,11.41,13.12,91,2,364003,364026,364007,8,5,2,1,10365,48.3,38.25,3490,fa,2,1,1,1,0.6671114,3.81588,4,2,1,0.179722,0.194444,0.484167,0.22,1,0,0,0.333333,0,0,0.166667,0.055556,0,0,0,0,0.33,0.33,0.33,0.33,1,0,1,0.666667,0,0.66,0.66,0.44,0,0,0,0,0.66,1,0.83,0.83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071642,20200403,202004,202003,9.55,11.53,118,2,364003,364026,364007,8,5,2,1,10365,48.3,38.25,3490,fa,2,2,1,1,0.6671114,3.81588,2,1,0,0.290556,0.027778,0.25,0.041667,0,0,0,0,0,0,0.166667,0.055556,1,1,0,0.666667,0.66,0.33,0.33,0.44,1,0,1,0.666667,0.25,0,0,0.083333,0,0,0,0,0,0.5,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071644,20200402,202004,202003,13.44,15.18,94,2,364003,364026,364007,8,5,2,1,10365,48.3,38.25,3490,fa,1,1,1,1,0.6671114,3.81588,3,2,0,0.236111,0.138889,0.274491,0.299815,0.5,0,0,0.166667,0,0,0.333333,0.111111,1,0,1,0.666667,0,0,0,0,1,0,0,0.333333,0.25,0.33,0.33,0.303333,0,0.444444,0.444444,0.296296,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071687,20200402,202004,202003,15.33,16.39,66,2,364003,364026,364007,8,5,2,1,10365,48.3,38.25,3490,fa,1,2,1,1,0.6671114,3.81588,1,2,0,0.207778,0.193889,0.237037,0.309074,0.5,0,0,0.166667,0.33,0,0.333333,0.221111,0,0,0,0,0,0.33,1,0.443333,0,0,0,0,0.75,0.33,0.33,0.47,0,0,0.444444,0.148148,0.66,0,0.33,0.33,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071896,20200402,202004,202003,17.46,19.29,103,2,364003,364026,364007,8,5,2,1,10365,48.3,38.25,3490,fa,1,1,1,1,0.6671114,3.81588,2,2,0,0.069167,0.083333,0.27912,0.184074,0.5,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0.33,0.11,0,0,1,0.333333,0,0.33,0.33,0.22,0,0,0.444444,0.148148,0.33,0.5,0.415,0.415,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,364,IRN,630,IRN,2020,364071902,20200403,202004,202003,14.21,15.39,78,2,364003,364026,364007,8,5,2,1,10365,48.3,38.25,3490,fa,1,2,1,1,0.6671114,3.81588,1,1,1,0.055278,0.110556,0.376759,0.420185,0,0,0.33,0.11,0,0,0.333333,0.111111,0,0,0,0,0,0,0,0,1,0,1,0.666667,0.75,0.66,1,0.803333,0,0,0.111111,0.037037,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
